TUCASEID,TEAGE,TESEX,TRCHILDNUM,t020101,t020102,t020201,t020202,t020203,t020301,t020302,t020303,t020501,t020502,t020901,t020902,t020903,t020904,t020905
20150111142163,67,1,1,160,0,0,0,0,0,0,0,60,0,0,0,0,0,0
20150111142169,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142184,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142216,69,2,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
20150111142221,30,2,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0
20150111142227,51,2,0,30,180,15,0,0,0,0,0,0,0,0,0,0,0,0
20150111142243,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142256,52,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
20150111142262,61,1,0,105,0,90,0,0,0,0,0,0,0,0,0,0,60,0
20150111142270,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150111142276,44,1,0,60,0,0,0,0,120,0,0,0,0,0,0,0,0,0
20150111142283,32,1,2,45,0,15,0,0,0,0,0,0,0,0,0,0,0,0
20150111142293,67,2,0,10,0,116,0,15,0,0,0,0,0,1,0,4,0,0
20150111142302,38,1,2,120,0,0,0,0,0,360,0,0,0,0,0,0,0,0
